puzone,dozone,hr,speed_mean,speed_stddev
74,209,10,0.009565924,0.0021541509176297735
74,209,11,0.010673507,0.0025896347699356
74,209,12,0.011303103,0.002564961283985883
74,209,13,0.011665186,0.002632446033313263
74,209,14,0.008992456,0.0021107176838023947
74,209,15,0.007948052,0.0022679747857054
74,209,16,0.005055972,0.0012223957100139379
74,209,17,0.00688785,0.0016513627384755589
74,209,18,0.010429925,0.0033932389869187067
74,209,19,0.011486557,0.0035179133922895417
74,209,20,0.01175343,0.0022218356121903584
74,209,21,0.012957042,0.0024112492603300816
74,209,22,0.011900911,0.00222900793989754
74,209,23,0.013359438,0.003712710507639841
74,211,0,0.009228057,0.0018079273346463
74,211,1,0.011959316,0.0030686599868265376
74,211,2,0.011808772333333334,0.003083620296377105
74,211,3,0.011658228666666666,0.0030298131523226425
74,211,4,0.011507685,0.0016120815280810047
74,211,5,0.009957193,0.0019530904569743
74,211,6,0.010238614,0.0016020713443943935
74,211,7,0.00952779,0.0018403415016159752
74,211,8,0.005649887,0.0013794229961383
74,211,9,0.006112652,0.0013381954964270958
74,211,10,0.007490238,0.0025338849165102303
74,211,11,0.005895946,0.0017167235437053
74,211,12,0.007794488,0.0017687673861321582
74,211,13,0.008352976,0.002790088819549603
74,211,14,0.008328953,0.0019549796390061856
74,211,15,0.007787908,0.002611603715694697
74,211,16,0.005269004,0.0018304363633312316
74,211,17,0.007069878,0.0016950039700005237
74,211,18,0.005320782,0.0017310464766808285
74,211,19,0.00666605,0.001841266944677
74,211,20,0.007920912,0.0014973471031542243
74,211,21,0.008808382,0.001639201646657069
74,211,22,0.00748471,0.001714198664544
74,211,23,0.008279681,0.0021367185962245
74,224,0,0.012318022,0.00324245594409802
74,224,1,0.012658445,0.0032480506131742364
74,224,2,0.014251292,0.002138779891750003
74,224,3,0.012472818,0.0017924782541590908
74,224,4,0.012790997,0.003407625225327202
74,224,5,0.012534073,0.0017491591184241738
74,224,6,0.010564223,0.0019450500506273
74,224,7,0.009269804,0.0017905101826389722
74,224,8,0.005695359,0.0014587172955786
74,224,9,0.007248275,0.0017589936378388
74,224,10,0.008142561,0.0021023271898357
74,224,11,0.007452436,0.0017035362595213958
74,224,12,0.008888693,0.002017070304520478
74,224,13,0.00934874,0.0021097009108536316
74,224,14,0.008003981,0.0018787019071895793
74,224,15,0.006337964,0.0015235767889459982
74,224,16,0.007134595,0.0017249498851431321
74,224,17,0.006971116,0.0016713257704495284
74,224,18,0.007795074,0.0024013941605178
74,224,19,0.008307439,0.0025442655195746155
74,224,20,0.010886542,0.0024630742388395
74,224,21,0.010726606,0.001996174804662377
74,224,22,0.010715693,0.0029475692286743136
74,224,23,0.00963734,0.0023838137749119
74,229,0,0.009875336,0.0025994710768632466
74,229,1,0.010032112,0.001862345975483
74,229,2,0.011180172,0.001677877841525275
74,229,3,0.011716194,0.001683743238016398
74,229,4,0.011803808,0.0020725713809239
74,229,5,0.010090638,0.0016526524007662
74,229,6,0.007414199,0.0018132842870507
74,229,7,0.006465613,0.0018792286315456217
74,229,8,0.005132935,0.001597242925206434
74,229,9,0.00527544,0.001746367000661948
74,229,10,0.006383696,0.0021595510057206046
74,229,11,0.005905681,0.002025098404800262
74,229,12,0.00588649,0.0020422045106188477
74,229,13,0.005941481,0.0019845932407403536
74,229,14,0.005387054,0.0017740147287437196
74,229,15,0.005313694,0.0017818986811945672
74,229,16,0.005177721,0.0017987249198489405
74,229,17,0.004830927,0.0015673818475511
74,229,18,0.005755802,0.001872574514906355
74,229,19,0.006230426,0.001908152204796351
74,229,20,0.006846915,0.0019481457849356732
74,229,21,0.007694367,0.0021203140493330883
74,229,22,0.007838065,0.0021560191399986107
74,229,23,0.009181151,0.002551526178715604
74,230,0,0.00832772,0.0013717610401086488
74,230,1,0.008842307,0.0015211158638231
74,230,2,0.009928271,0.001489997284080959
74,230,3,0.009049397,0.0020615482372974
74,230,4,0.009602465,0.0013451842356255288
74,230,5,0.008380715,0.0013134852546925
74,230,6,0.007002261,0.0012865773543873
74,230,7,0.005677563,0.0016501821168393553
74,230,8,0.004165593,0.0012962299246998931
74,230,9,0.003938636,0.0010967657052872
74,230,10,0.004639246,0.0015694181497811442
74,230,11,0.004464386,0.0015308684920524187
74,230,12,0.004116899,0.0012161924990607
74,230,13,0.003913518,0.0008859520928255
74,230,14,0.004575969,0.0013385625738035
74,230,15,0.004669834,0.0014796098192784
74,230,16,0.004155711,0.0010371050291269
74,230,17,0.004016249,0.0009628961064831153
74,230,18,0.004291916,0.0009889459342218789
74,230,19,0.005199923,0.0014832809144337
74,230,20,0.005904673,0.0012159251391312
74,230,21,0.006213967,0.0016433896173654
74,230,22,0.005876765,0.0011007019417179043
74,230,23,0.006855703,0.001406049074591
74,231,0,0.006352954967407729,0.0016722795751345657
74,231,1,0.010454213,0.0016331291504486215
74,231,2,0.010699688,0.0027940055198260568
74,231,3,0.013790281,0.003583904205575288
74,231,4,0.012506189,0.001775878283343
74,231,5,0.013914886,0.0020766174843094
74,231,6,0.011676117,0.0020421196612311
74,231,7,0.008194394,0.0019050884062387
74,231,8,0.007072092,0.0014848612803493133
74,231,9,0.00695786,0.0015428707576382
74,231,10,0.007638251,0.0020208113957391
74,231,11,0.008379483,0.0026751740517019
74,231,12,0.008382526,0.0023688316769683
74,231,13,0.008681679,0.0019855051428632
74,231,14,0.007444656,0.0021037081223212
74,231,15,0.007046827,0.0016939796522854914
74,231,16,0.005789949,0.0013998512687173684
74,231,17,0.006534719,0.0015666995452874649
74,231,18,0.007416926,0.0024129993711643196
74,231,19,0.008033432,0.0018023787707851
74,231,20,0.008198429,0.0023326906934647775
74,231,21,0.009945623,0.0018508372591731854
74,231,22,0.009968442,0.0018670618044625417
74,231,23,0.009129957,0.002537298895971516
74,232,0,0.012464745,0.0029251608321921
74,232,1,0.013872024,0.0022643710398778
74,232,2,0.015001995,0.003917465335288552
74,232,3,0.014546962,0.0035749464418426
74,232,4,0.01692942,0.0024621854100713
74,232,5,0.013499209,0.0021761909575512
74,232,6,0.012913022,0.0027482930631626
74,232,7,0.009632865,0.0019145420090639
74,232,8,0.007736132,0.0016242835735835015
74,232,9,0.008415469,0.0021158258314137
74,232,10,0.009676245,0.0027389443443581
74,232,11,0.010846112,0.0033548914364553
74,232,12,0.009123008,0.002070242331994452
74,232,13,0.010931678,0.0024669175775300853
74,232,14,0.008968634,0.0021051261616794573
74,232,15,0.008110257,0.0022597609708871
74,232,16,0.006869437,0.0020209799231549
74,232,17,0.007652836,0.0020620784018778
74,232,18,0.007605308,0.0024285065312747
74,232,19,0.009260673,0.0025917518304035
74,232,20,0.010747197,0.0027909366922645
74,232,21,0.012022974,0.0022374232609933503
74,232,22,0.012336432,0.0026835305796111
74,232,23,0.012421592,0.0025038901415036
74,234,0,0.009182302,0.0019358304153417
74,234,1,0.009560821,0.0014935658453985336
74,234,2,0.011603319,0.001741382139581503
74,234,3,0.0112005385,0.002910865778214231
74,234,4,0.010797758,0.0017568015793641
74,234,5,0.01045499,0.0017099084567378
74,234,6,0.008611566,0.0014540760579746
74,234,7,0.006018168,0.0016879341794119
74,234,8,0.005043616,0.0010589610699847064
74,234,9,0.005227712,0.0011444624452721806
74,234,10,0.006295686,0.0020868019614593
74,234,11,0.005705511,0.0018882661132145
74,234,12,0.005518683,0.0016834776379096
74,234,13,0.005439945,0.0013531136431419
74,234,14,0.006034187,0.0019565184308231
74,234,15,0.004849561,0.0012026152805958
74,234,16,0.004988922,0.0014286177512329
74,234,17,0.005435949,0.0013641502374689
74,234,18,0.005451328,0.0012560983629944964
74,234,19,0.005979265,0.0016704183318463
74,234,20,0.007028541,0.0016211439317673
74,234,21,0.007298942,0.0019452877180414
74,234,22,0.006907909,0.0017387868832397
74,234,23,0.007452467,0.00194765957575
74,236,0,0.00812529,0.0020821954122519
74,236,1,0.008477492,0.0021752532075448193
74,236,2,0.010538033,0.0021635370534287
74,236,3,0.010254795,0.0020115736996925
74,236,4,0.009318526,0.0019191321264975
74,236,5,0.008734891,0.0017854608015915
74,236,6,0.006205144,0.0016010733483468433
74,236,7,0.004076955,0.0011849658440001094
74,236,8,0.003538544,0.0011011077228781732
74,236,9,0.004175954,0.0013823962099620626
74,236,10,0.004590549,0.0014131185634633
74,236,11,0.004563129,0.0014513191541135
74,236,12,0.004582652,0.0013460578801483
74,236,13,0.004638019,0.0013023015298174
74,236,14,0.004302366,0.0012910861945124
74,236,15,0.004521843,0.0012829843348548
74,236,16,0.004744726,0.0014207686509762
74,236,17,0.004551159,0.0011899304742619
74,236,18,0.004875055,0.0012854526725333
74,236,19,0.005733345,0.0013977449652357
74,236,20,0.006599841,0.0014290453963086
74,236,21,0.006942559,0.0015320458003125
74,236,22,0.007559484,0.0015482759030758
74,236,23,0.007843632,0.0017944919236376
74,237,0,0.009105894,0.0015381225695469
74,237,1,0.009648385,0.0020612502275704
74,237,2,0.00906764,0.0023446271324158
74,237,3,0.009304167,0.0024180249293451533
74,237,4,0.01034299,0.0015527007629941
74,237,5,0.008843364,0.0016871780500402
74,237,6,0.007087492,0.0017790489632379
74,237,7,0.004736036,0.0013582743474141
74,237,8,0.003719277,0.0011573473802284678
74,237,9,0.00405771,0.0012145748107736
74,237,10,0.004332691,0.0014657131552828662
74,237,11,0.004045811,0.0013873362618508096
74,237,12,0.00402344,0.0011444565864663
74,237,13,0.004169924,0.001184024016132
74,237,14,0.004204477,0.0011525502163797
74,237,15,0.004230173,0.0012207167252693
74,237,16,0.004666128,0.0012130575717564
74,237,17,0.004613619,0.0012292996104358
74,237,18,0.00478945,0.0011378966341757
74,237,19,0.005464606,0.0011710042885676993
74,237,20,0.006193038,0.0012451205197433
74,237,21,0.00665173,0.0014274285727907
74,237,22,0.007254674,0.0016252039402899
74,237,23,0.007956486,0.0018544805898902
74,238,0,0.006907929,0.0012400205772661
74,238,1,0.007565044,0.0013043905433467
74,238,2,0.007042938,0.0011603962389837
74,238,3,0.007245274,0.0010412238910584804
74,238,4,0.007717585,0.0012164237124078
74,238,5,0.007597624,0.001210722510679
74,238,6,0.00563916,0.0010733997310508
74,238,7,0.004470013,0.0009870201628618
74,238,8,0.004080414,0.0010238286684761
74,238,9,0.004434492,0.0009757125896167
74,238,10,0.004493739,0.0010119453165672967
74,238,11,0.004299043,0.0009827089600959525
74,238,12,0.004534683,0.0010290347995722021
74,238,13,0.004407805,0.000994695565751662
74,238,14,0.004086399,0.0009591633956699285
74,238,15,0.004018765,0.0009660668748242439
74,238,16,0.004136132,0.001000003562688118
74,238,17,0.004165685,0.0009987234026911965
74,238,18,0.004465742,0.0010289990284488052
74,238,19,0.005217951,0.001122023547899
74,238,20,0.005924087,0.0011198728767954497
74,238,21,0.006187333,0.0012102332207921
74,238,22,0.006522913,0.001221723687225363
74,238,23,0.006632366,0.0013902186933673
74,239,0,0.007287908,0.0014394410893349
74,239,1,0.007260025,0.0013787798200487
74,239,2,0.007995248,0.0011998965182914243
74,239,3,0.007780976,0.0013039969929257
74,239,4,0.008098055,0.0011344353689629165
74,239,5,0.007409205,0.0013190994313088
74,239,6,0.006858871,0.0012008407848179
74,239,7,0.004512287,0.0010777813617741
74,239,8,0.004159953,0.0009599643556775
74,239,9,0.004651891,0.0010569156521208
74,239,10,0.004912423,0.0011062287880643422
74,239,11,0.004432403,0.0010131934346449152
74,239,12,0.004625785,0.0010497081582856176
74,239,13,0.00479702,0.0010825284972502272
74,239,14,0.004142162,0.0009722521391902606
74,239,15,0.004197278,0.0010089794352813744
74,239,16,0.00456968,0.001104823608227358
74,239,17,0.004470779,0.0011368029422762
74,239,18,0.004758255,0.001096400054484041
74,239,19,0.00535384,0.0011472683667048075
74,239,20,0.006342218,0.0012943314796771
74,239,21,0.00638588,0.0011883845422864772
74,239,22,0.006584353,0.001233231230456911
74,239,23,0.006801417,0.0012622846646033888
74,243,0,0.009363971,0.0023745486290045
74,243,1,0.01086226,0.002787164636213846
74,243,2,0.010504282,0.0020166850152172
74,243,3,0.011041154,0.0028694439406277803
74,243,4,0.009428026,0.0015722809369414
74,243,5,0.010942491,0.002828973421526348
74,243,6,0.010097758,0.0024793406884892
74,243,7,0.007903458,0.0021324509814432
74,243,8,0.008170971,0.0023709302897739
74,243,9,0.007270563,0.002288672692923
74,243,10,0.008353764,0.0020488828493724
74,243,11,0.008738087,0.0022267165498289
74,243,12,0.007046728,0.0022312215306219
74,243,13,0.006947789,0.0022044893896533
74,243,14,0.005664072,0.0018652397307814064
74,243,15,0.00497973,0.001669906908396498
74,243,16,0.00434388,0.0015090510293685998
74,243,17,0.004469137,0.00150644951422948
74,243,18,0.006213648,0.002021528692161204
74,243,19,0.006542062,0.0020035949434620403
74,243,20,0.008581445,0.002441669847720807
74,243,21,0.009287467,0.0025593199236295114
74,243,22,0.009178361,0.0025126714143084
74,243,23,0.009211414,0.0025410343120131
74,244,0,0.008793342,0.002314659288348955
74,244,1,0.008524694,0.0021873648440880952
74,244,2,0.008394121,0.002191953672676046
74,244,3,0.0091726,0.002383832477094548
74,244,4,0.010292609,0.0027420344217757055
74,244,5,0.009350669,0.0024174380471951363
74,244,6,0.008491038,0.0021908878571714504
74,244,7,0.005558849,0.001615677925548397
74,244,8,0.005305173,0.0016228504229059
74,244,9,0.005900643,0.0019533324647587535
74,244,10,0.005923081,0.0016780379588054
74,244,11,0.005776669,0.001980859307666486
74,244,12,0.005651218,0.0017957082024286
74,244,13,0.005617115,0.0017892751375699
74,244,14,0.004559556,0.0011881682408262
74,244,15,0.004125837,0.00135168974694
74,244,16,0.004018832,0.0013961303181624421
74,244,17,0.004266283,0.001438071814069582
74,244,18,0.004636,0.0015082616551274459
74,244,19,0.005519488,0.0016904178296230472
74,244,20,0.006549921,0.0018636423831479797
74,244,21,0.007815671,0.0021537414352948317
74,244,22,0.007593378,0.0020887130057283742
74,244,23,0.007123885,0.001979793064252991
74,246,0,0.009116634,0.0015017127542868722
74,246,1,0.009040034,0.0014122098953260906
74,246,2,0.009531772,0.0016291248662874
74,246,3,0.010489329,0.0027260322191232237
74,246,4,0.010403365,0.0017658080983581
74,246,5,0.008578006,0.0013200675469065
74,246,6,0.007863444,0.0012412127263936
74,246,7,0.006407617,0.0016179549189072
74,246,8,0.005424363,0.0011389029708973584
74,246,9,0.005254961,0.0013244111117002
74,246,10,0.005774585,0.0018764876519333
74,246,11,0.005818813,0.001795569872188
74,246,12,0.005641841,0.0013307885164488
74,246,13,0.006119144,0.0013808880844311145
74,246,14,0.00594154,0.0013946038264762465
74,246,15,0.004729624,0.0013015769768418
74,246,16,0.005384464,0.0013236763385776
74,246,17,0.005104911,0.0012700003280906
74,246,18,0.006456789,0.0018143406357789
74,246,19,0.006813858,0.0015316401360231
74,246,20,0.00664528,0.001360580128744
74,246,21,0.00697821,0.001922964774385814
74,246,22,0.006911201,0.0012944489630439062
74,246,23,0.008035529,0.0014913252677604982
74,249,0,0.008483954,0.0013974962610743314
74,249,1,0.010245144,0.001600468951315971
74,249,2,0.012865035,0.0019307356950275106
74,249,3,0.013001565,0.003378927774028714
74,249,4,0.01197056,0.0016769244775804474
74,249,5,0.010111234,0.0017064769931677
74,249,6,0.008905514,0.0014635078926564
74,249,7,0.006598779,0.0015415558777128
74,249,8,0.005181345,0.0015698244036559
74,249,9,0.004694523,0.0010277355125849499
74,249,10,0.007146838,0.0016093968168523329
74,249,11,0.005455685,0.0012471032583207674
74,249,12,0.006056752,0.0013744309316392202
74,249,13,0.007038522,0.0022103061591597
74,249,14,0.00632413,0.0017533428858238
74,249,15,0.006162136,0.0014813096729373247
74,249,16,0.005807658,0.0014041328204404866
74,249,17,0.0053728,0.0012881293467891261
74,249,18,0.006151543,0.0016290165311823
74,249,19,0.005974477,0.0018297643628309025
74,249,20,0.008090141,0.0015374481761123
74,249,21,0.007499136,0.0013955566504387875
74,249,22,0.006375124,0.0013232100647805
74,249,23,0.007455151,0.0015148343290467
74,261,0,0.013150571,0.0023707345829536
74,261,1,0.011246647,0.0017569210671817704
74,261,2,0.01179955475,0.003081213312293757
74,261,3,0.012352462500000001,0.00321023496932086
74,261,4,0.012905370250000001,0.0034380951857065733
74,261,5,0.013458278,0.0018781340815541329
74,261,6,0.012687156,0.001985203179791854
74,261,7,0.008120398,0.0015684965190290046
74,261,8,0.007537922,0.0016841773342873
74,261,9,0.0071573,0.001858266526969
74,261,10,0.012020016,0.004066270956758868
74,261,11,0.009219175,0.0027552975899606
74,261,12,0.009646734,0.00283954317139
74,261,13,0.007860832,0.0019224199913403
74,261,14,0.00855799,0.002008739417885843
74,261,15,0.005614249,0.0013496036682700125
74,261,16,0.005352777,0.0018595388550859064
74,261,17,0.007092251,0.002390644563758852
74,261,18,0.009122255,0.002101955628485088
74,261,19,0.009216716,0.002054912298604
74,261,20,0.017110335,0.004868386274561218
74,261,21,0.010585267,0.001969872230416975
74,261,22,0.01140988,0.0027891615377406
74,261,23,0.010897374,0.003028480311483253
74,263,0,0.009378793,0.0020080627811647
74,263,1,0.009684842,0.0020342012699332
74,263,2,0.010315723,0.0018779791015585
74,263,3,0.010509587,0.0018750570879421
74,263,4,0.010226888,0.0018502997288259
74,263,5,0.009303937,0.0019755347281407
74,263,6,0.007519593,0.0019402321594334448
74,263,7,0.004735147,0.00137626916689529
74,263,8,0.004102213,0.0012765076300284071
74,263,9,0.005169506,0.001711298903622057
74,263,10,0.005788729,0.0019582786419958015
74,263,11,0.005879461,0.002016107387477473
74,263,12,0.005991308,0.0020785691001100463
74,263,13,0.005955228,0.0019891850593930526
74,263,14,0.005750509,0.0018847015912626
74,263,15,0.005707426,0.0019139331061245875
74,263,16,0.005677774,0.0018701270072548
74,263,17,0.005415801,0.0017440646208436
74,263,18,0.005746466,0.0018438761140195
74,263,19,0.006647972,0.0020360313129831583
74,263,20,0.007500813,0.002134198720086448
74,263,21,0.008153553,0.002155687784033
74,263,22,0.008630268,0.0022175820352918
74,263,23,0.009341593,0.0023074444342944
75,4,0,0.011614123,0.0019131048409924663
75,4,1,0.011723633,0.002097906108563
75,4,2,0.012119698,0.0030096760413716
75,4,3,0.011154842,0.0016030709109665915
75,4,4,0.012623238,0.0017683564334938092
75,4,5,0.01221101,0.0025897610642905
75,4,6,0.010630293,0.0023572103900452
75,4,7,0.009121148,0.0021888184908257
75,4,8,0.006663478,0.0015018153911987
75,4,9,0.007148903,0.0023665529870746708
75,4,10,0.00775701,0.0022323196821527
75,4,11,0.008351955,0.0025844354630115
75,4,12,0.007530624,0.0019939056481235
75,4,13,0.007561434,0.0019025721853308
75,4,14,0.007759123,0.0018212286083910656
75,4,15,0.007086755,0.0017035779040314835
75,4,16,0.006690104,0.0021837562818289
75,4,17,0.006744691,0.0018755510745483
75,4,18,0.007004669,0.0018801570289536
75,4,19,0.008051427,0.0023456348890238
75,4,20,0.009397323,0.0021661580635612
75,4,21,0.010077629,0.0022205750726473
75,4,22,0.009738354,0.0023675705863396
75,4,23,0.010651433,0.0020700475392712
75,12,0,0.006352954967407729,0.0016722795751345657
75,12,1,0.0067297764266822735,0.0017268040781636984
75,12,2,0.006950042447028088,0.0018148619810242944
75,12,3,0.0071600388381311995,0.0018607955344826406
75,12,4,0.018856027,0.002641491561482321
75,12,5,0.017903472,0.004628602979069498
75,12,6,0.016950917,0.004373735958221022
75,12,7,0.008783489,0.0016965759463304082
75,12,8,0.006724338,0.001411846612315216
75,12,9,0.0073543589999999995,0.002434566570489135
75,12,10,0.00798438,0.0017980029429153744
75,12,11,0.008210791,0.0025232747663231
75,12,12,0.009557146,0.0026117469842146
75,12,13,0.0083841365,0.0028004971533771607
75,12,14,0.007211127,0.0016926024746793215
75,12,15,0.006935934666666667,0.0023259022509359802
75,12,16,0.006660742333333334,0.002313922132857187
75,12,17,0.00638555,0.0021524309269525766
75,12,18,0.00882746925,0.0028719010745452186
75,12,19,0.0112693885,0.0034514026028046305
75,12,20,0.013711307749999999,0.003901264496363446
75,12,21,0.016153227,0.00445129718275286
75,12,22,0.0057212,0.0010715650445366582
75,12,23,0.0057212,0.0015899740210859963
75,13,0,0.011309021,0.002976858002313954
75,13,1,0.010690415,0.0016700279941582595
75,13,2,0.013659771,0.0020500066619019404
75,13,3,0.0117276455,0.0030478536317676266
75,13,4,0.00979552,0.0013722288062236708
75,13,5,0.011998103,0.0018379460717446
75,13,6,0.0112463,0.001789207499168
75,13,7,0.009105867,0.0017625753585593
75,13,8,0.007367786,0.0017999947105184
75,13,9,0.008069298,0.0017665488306758132
75,13,10,0.008300292,0.0018691431824458433
75,13,11,0.008270551,0.0018905474015101825
75,13,12,0.008321771,0.0018884212971603009
75,13,13,0.008322799,0.0020670433379964
75,13,14,0.007948967,0.0018657889696498565
75,13,15,0.006886475,0.0016554327963454658
75,13,16,0.006142446,0.0017198812288758
75,13,17,0.006600313,0.0017260481090199
75,13,18,0.008255512,0.001902240171364009
75,13,19,0.009059007,0.0019412444460158351
75,13,20,0.00924103,0.0022927961826408
75,13,21,0.010041677,0.0020339969204401
75,13,22,0.009872311,0.0027155798621239843
75,13,23,0.011016122,0.0021314360083221
75,24,0,0.005577229,0.0014680862984857354
75,24,1,0.005608576,0.0012305771060668
75,24,2,0.006216663,0.0016233548807122612
75,24,3,0.006419313,0.0014564710560775
75,24,4,0.007379067,0.0019658432293103907
75,24,5,0.006271913,0.0010641216423092
75,24,6,0.005110906,0.0013187341635433395
75,24,7,0.004602955,0.0010885837203051
75,24,8,0.003986901,0.0010183671201617
75,24,9,0.004147835,0.001008045936413
75,24,10,0.004395021,0.0012445015113222
75,24,11,0.004323196,0.0011905176547022
75,24,12,0.004399461,0.0011188997375462
75,24,13,0.004329863,0.0012190485999431
75,24,14,0.004013594,0.0009653680288478
75,24,15,0.004148012,0.0011937468131512
75,24,16,0.00423154,0.0012635093073359
75,24,17,0.004180481,0.0012215825246618
75,24,18,0.004472729,0.0011572902652124
75,24,19,0.004624438,0.0011529777285618
75,24,20,0.005231188,0.0011968155377538
75,24,21,0.005221883,0.0011288097978664
75,24,22,0.005328688,0.001082445599318
75,24,23,0.005621056,0.0014145047704506
75,41,0,0.006202196,0.0015373476512937
75,41,1,0.006148273,0.0015775951854759885
75,41,2,0.0061401,0.001508886595958
75,41,3,0.00599616,0.0015583194455067535
75,41,4,0.00647942,0.0017261699801422498
75,41,5,0.006454255,0.0016686251650335868
75,41,6,0.00629113,0.0016232597622207116
75,41,7,0.005219533,0.0015170558239253128
75,41,8,0.004840972,0.0015063912319408762
75,41,9,0.005038989,0.0015087109018825
75,41,10,0.005159093,0.0013897903283849
75,41,11,0.004968897,0.0013019250936423
75,41,12,0.004842825,0.0013238428457553
75,41,13,0.004806223,0.0011828233770567
75,41,14,0.004551857,0.0012598123764222
75,41,15,0.004307691,0.0011591145359819
75,41,16,0.004175489,0.0012314840149354
75,41,17,0.004175634,0.0012091746091951
75,41,18,0.004460137,0.001238155218947
75,41,19,0.004948924,0.0012263253119609
75,41,20,0.005212442,0.0013681969104034
75,41,21,0.00539301,0.0013902388875652
75,41,22,0.005554122,0.00149246574354
75,41,23,0.00559236,0.0015517707406754
75,42,0,0.007458718,0.0019633480533198344
75,42,1,0.007506282,0.0019249994269672
75,42,2,0.007755846,0.0020252811609946797
75,42,3,0.007957931,0.00206815672418698
75,42,4,0.008398377,0.002237395671112095
75,42,5,0.008513996,0.002201132118361499
75,42,6,0.007282394,0.0018790292289044316
75,42,7,0.006035712,0.0017409262364883
75,42,8,0.005649566,0.0016964878832944
75,42,9,0.005689365,0.0017579301531755
75,42,10,0.005517166,0.0014524480861199
75,42,11,0.005656445,0.0015083975468843
75,42,12,0.005598068,0.0015433811564839
75,42,13,0.005377148,0.0013975234057535
75,42,14,0.004923463,0.0011657839639413
75,42,15,0.004607401,0.0012200551289849
75,42,16,0.004348626,0.0013970440002654
75,42,17,0.004510663,0.0013462973552394
75,42,18,0.00519369,0.0013698890025769
75,42,19,0.005781497,0.0016281390577487
75,42,20,0.006140388,0.0016880360446521
75,42,21,0.006342125,0.0017476807046150273
75,42,22,0.006664335,0.0017535156338822
75,42,23,0.007372847,0.002048981890414917
75,43,0,0.006274731,0.0016516887880672817
75,43,1,0.007183214,0.0018431523490651306
75,43,2,0.007144447,0.0018656267691267922
75,43,3,0.007439122,0.0019333254066097455
75,43,4,0.007367854,0.0019628559952697923
75,43,5,0.008066729,0.0020854997221067687
75,43,6,0.00601682,0.0015524813193376742
75,43,7,0.004455213,0.0012949064271607757
75,43,8,0.004262302,0.001326323383131334
75,43,9,0.004334616,0.0014349192376259213
75,43,10,0.004088989,0.0013832708053971383
75,43,11,0.003908768,0.0013403432798917362
75,43,12,0.003921429,0.0013604643840168856
75,43,13,0.003899552,0.0013025413261635488
75,43,14,0.00384737,0.0012669802543146449
75,43,15,0.003686192,0.0012361307714426092
75,43,16,0.004287634,0.001489511335777187
75,43,17,0.004472567,0.0015076056931145328
75,43,18,0.004724712,0.0015371229381191769
75,43,19,0.005296804,0.001622217843687435
75,43,20,0.005719482,0.00162735841620868
75,43,21,0.005885762,0.0016219220969874218
75,43,22,0.006249712,0.0017191103533179424
75,43,23,0.006364931,0.0017688727777397941
75,45,0,0.01012485,0.001667788394295684
75,45,1,0.012926297,0.0020193114907890784
75,45,2,0.0125913465,0.0032879735954022674
75,45,3,0.012256396,0.0031852686083478745
75,45,4,0.012666907,0.001774473909619526
75,45,5,0.013405301,0.0018707410176540934
75,45,6,0.010737818,0.002475010715426
75,45,7,0.00814652,0.0023677837865425967
75,45,8,0.007001098,0.0018196403938018
75,45,9,0.007298518,0.0015978079429668324
75,45,10,0.007884367,0.0021219221723741
75,45,11,0.007815429,0.0017865120458887597
75,45,12,0.007810813,0.0018419782142368
75,45,13,0.008818293,0.0019899965957203007
75,45,14,0.007047399,0.0017742427512686
75,45,15,0.006547517,0.0015739510237718825
75,45,16,0.006725762,0.0017042677588324
75,45,17,0.006762169,0.0016212307059350207
75,45,18,0.007245338,0.0016694752546795603
75,45,19,0.008998828,0.0027560127491736744
75,45,20,0.009617912,0.0024250515728026
75,45,21,0.011869793,0.0022089169419626164
75,45,22,0.010546587,0.0027836296793748
75,45,23,0.012129156,0.0022510673310256056
75,48,0,0.007423227,0.0012227708893289646
75,48,1,0.008357066,0.0013055184638789223
75,48,2,0.008344698,0.0012523406498952143
75,48,3,0.008352602,0.00129270820701
75,48,4,0.008668828,0.0013369158118382
75,48,5,0.00836332,0.0015765978230882
75,48,6,0.006758755,0.0011898784904465
75,48,7,0.005397778,0.0011315389581005
75,48,8,0.00413676,0.0010820432991326
75,48,9,0.004223893,0.0010023677711378
75,48,10,0.004266058,0.0011633220594539
75,48,11,0.004328257,0.001219665172574
75,48,12,0.004364412,0.0012205533946641
75,48,13,0.004389322,0.0012300295264668
75,48,14,0.004164393,0.0011059310652033
75,48,15,0.004236156,0.0011135029927349
75,48,16,0.004235055,0.0011399127726703
75,48,17,0.004221826,0.0011497859159836
75,48,18,0.004324867,0.0010143711111258
75,48,19,0.004776177,0.0010327955738622
75,48,20,0.005499452,0.0010930199254071
75,48,21,0.005827942,0.0011003507782821
75,48,22,0.005887505,0.0011937716623523
75,48,23,0.006665112,0.0013276763473932
75,50,0,0.007891144,0.001373889758065
75,50,1,0.008315252,0.001298986392808928
75,50,2,0.007815186,0.0011728734957564648
75,50,3,0.00864933,0.0012430018571621786
75,50,4,0.008314232,0.001164719040135352
75,50,5,0.008525528,0.001458273007364
75,50,6,0.006345457,0.0011536454035378
75,50,7,0.005541078,0.0013440188415058
75,50,8,0.005144765,0.0012898578465328
75,50,9,0.005629607,0.00132324327332
75,50,10,0.005954672,0.0017341823674393
75,50,11,0.005722259,0.0015084976104133
75,50,12,0.005694695,0.0016887785763025
75,50,13,0.005705172,0.0016287354249883
75,50,14,0.005312012,0.0016355497069903
